"beta1","beta2","beta3"
-2.97634410394343,-2.27484797949738,-0.325647979497379
-2.97634410394343,-2.17557050458495,-0.274770504584946
-2.97634410394343,-2.07165358995799,-0.218453589957993
-2.97634410394343,-1.96350734820343,-0.15710734820343
-2.97634410394343,-1.85155858313015,-0.0911585831301454
-2.97634410394343,-1.73624910536936,-0.0210491053693557
-2.97634410394343,-1.61803398874989,0.0527660112501056
-2.97634410394343,-1.49737977432971,0.129820225670291
-2.97634410394343,-1.37476262917145,0.20963737082855
-2.97634410394343,-1.25066646712861,0.291733532871391
-2.97634410394343,-1.12558103905863,0.375618960941373
-2.97634410394343,-1,0.4608
-2.97634410394343,-0.874418960941373,0.546781039058627
-2.97634410394343,-0.749333532871391,0.633066467128609
-2.97634410394343,-0.62523737082855,0.71916262917145
-2.97634410394343,-0.502620225670291,0.804579774329709
-2.97634410394343,-0.381966011250105,0.888833988749895
-2.97634410394343,-0.263750894630644,0.971449105369356
-2.97634410394343,-0.148441416869855,1.05195858313015
-2.97634410394343,-0.0364926517965692,1.12990734820343
-2.97634410394343,0.0716535899579935,1.20485358995799
-2.97634410394343,0.175570504584947,1.27637050458495
-2.97634410394343,0.274847979497379,1.34404797949738
-2.97634410394343,0.369094211857377,1.40749421185738
-2.97634410394343,0.457937254842823,1.46633725484282
-2.97634410394343,0.541026485551579,1.52022648555158
-2.97634410394343,0.618033988749895,1.56883398874989
-2.97634410394343,0.68865585100403,1.61185585100403
-2.97634410394343,0.752613360087727,1.64901336008773
-2.97634410394343,0.809654104932039,1.68005410493204
-2.97634410394343,0.859552971776503,1.7047529717765
-2.97634410394343,0.902113032590307,1.72291303259031
-2.97634410394343,0.937166322257262,1.73436632225726
-2.97634410394343,0.964574501457377,1.73897450145738
-2.97634410394343,0.984229402628956,1.73662940262896
-2.97634410394343,0.996053456856543,1.72725345685654
-2.97634410394343,1,1.7108
-2.97634410394343,0.996053456856543,1.68725345685654
-2.97634410394343,0.984229402628956,1.65662940262896
-2.97634410394343,0.964574501457377,1.61897450145738
-2.97634410394343,0.937166322257262,1.57436632225726
-2.97634410394343,0.902113032590307,1.52291303259031
-2.97634410394343,0.859552971776503,1.4647529717765
-2.97634410394343,0.809654104932039,1.40005410493204
-2.97634410394343,0.752613360087727,1.32901336008773
-2.97634410394343,0.68865585100403,1.25185585100403
-2.97634410394343,0.618033988749895,1.16883398874989
-2.97634410394343,0.541026485551579,1.08022648555158
-2.97634410394343,0.457937254842823,0.986337254842823
-2.97634410394343,0.369094211857377,0.887494211857377
-2.97634410394343,0.274847979497379,0.784047979497379
-2.97634410394343,0.175570504584946,0.676370504584946
