"alpha1","alpha2","alpha3","beta1","beta2","beta3"
2.99199517498919,-2.68865585100403,2.14330717991599,2.83825607648264,0.0716535899579935,0.749566089957993
2.99274463320705,-2.61803398874989,2.35114100916989,2.83825607648264,0.175570504584947,0.821083004584947
2.99341243569878,-2.54102648555158,2.54969595899476,2.83825607648264,0.274847979497379,0.888760479497379
2.99400523671259,-2.45793725484282,2.73818842371475,2.83825607648264,0.369094211857377,0.952206711857377
2.99452923405418,-2.36909421185738,2.91587450968565,2.83825607648264,0.457937254842823,1.01104975484282
2.9949901684369,-2.27484797949738,3.08205297110316,2.83825607648264,0.541026485551579,1.06493898555158
2.99539332292456,-2.17557050458495,3.23606797749979,2.83825607648264,0.618033988749895,1.11354648874989
2.99574352245669,-2.07165358995799,3.37731170200806,2.83825607648264,0.68865585100403,1.15656835100403
2.99604513344676,-1.96350734820343,3.50522672017545,2.83825607648264,0.752613360087727,1.19372586008773
2.99630206344467,-1.85155858313015,3.61930820986408,2.83825607648264,0.809654104932039,1.22476660493204
2.99651776085582,-1.73624910536936,3.71910594355301,2.83825607648264,0.859552971776503,1.2494654717765
2.99669521470963,-1.61803398874989,3.80422606518061,2.83825607648264,0.902113032590307,1.26762553259031
2.99669521470963,-0.381966011250105,3.80422606518061,2.83825607648264,0.902113032590307,1.06762553259031
2.99651776085582,-0.263750894630643,3.71910594355301,2.83825607648264,0.859552971776503,1.0094654717765
2.99630206344467,-0.148441416869854,3.61930820986408,2.83825607648264,0.809654104932039,0.944766604932039
2.99604513344676,-0.03649265179657,3.50522672017545,2.83825607648264,0.752613360087727,0.873725860087727
2.99574352245669,0.0716535899579929,3.37731170200806,2.83825607648264,0.68865585100403,0.79656835100403
2.99539332292456,0.175570504584946,3.23606797749979,2.83825607648264,0.618033988749895,0.713546488749895
2.9949901684369,0.274847979497379,3.08205297110316,2.83825607648264,0.541026485551579,0.624938985551579
2.99452923405418,0.369094211857377,2.91587450968565,2.83825607648264,0.457937254842823,0.531049754842823
2.99400523671259,0.457937254842823,2.73818842371475,2.83825607648264,0.369094211857377,0.432206711857377
2.99341243569878,0.541026485551579,2.54969595899476,2.83825607648264,0.274847979497379,0.328760479497379
2.99274463320705,0.618033988749895,2.35114100916989,2.83825607648264,0.175570504584946,0.221083004584946
2.99199517498919,0.68865585100403,2.14330717991599,2.83825607648264,0.0716535899579933,0.109566089957993
2.99115695110799,0.752613360087727,1.92701469640686,2.83825607648264,-0.0364926517965696,-0.00538015179656959
2.99022239680647,0.809654104932039,1.70311716626029,2.83825607648264,-0.148441416869855,-0.123328916869855
2.98918349350535,0.859552971776503,1.47249821073871,2.83825607648264,-0.263750894630645,-0.243838394630645
2.98803176994239,0.902113032590307,1.23606797749979,2.83825607648264,-0.381966011250106,-0.366453511250106
2.98675830346777,0.937166322257262,0.99475954865942,2.83825607648264,-0.50262022567029,-0.49070772567029
2.98535372151069,0.964574501457377,0.7495252583429,2.83825607648264,-0.62523737082855,-0.61612487082855
2.98380820323301,0.984229402628956,0.501332934257218,2.83825607648264,-0.749333532871391,-0.742221032871391
2.98211148138663,0.996053456856543,0.251162078117254,2.83825607648264,-0.874418960941373,-0.868506460941373
2.98025284439194,1,2.44929359829471e-16,2.83825607648264,-1,-0.9944875
2.9782211386557,0.996053456856543,-0.251162078117254,2.83825607648264,-1.12558103905863,-1.11966853905863
2.97600477114708,0.984229402628956,-0.501332934257217,2.83825607648264,-1.25066646712861,-1.24355396712861
2.97359171225179,0.964574501457377,-0.749525258342899,2.83825607648264,-1.37476262917145,-1.36565012917145
2.97096949892449,0.937166322257262,-0.994759548659419,2.83825607648264,-1.49737977432971,-1.48546727432971
2.96812523816081,0.902113032590307,-1.23606797749979,2.83825607648264,-1.6180339887499,-1.6025214887499
2.96504561081074,0.859552971776503,-1.47249821073871,2.83825607648264,-1.73624910536936,-1.71633660536936
2.96171687575593,0.809654104932039,-1.70311716626029,2.83825607648264,-1.85155858313015,-1.82644608313015
2.95812487447412,0.752613360087727,-1.92701469640686,2.83825607648264,-1.96350734820343,-1.93239484820343
2.95425503601454,0.68865585100403,-2.14330717991599,2.83825607648264,-2.07165358995799,-2.03374108995799
2.95009238240884,0.618033988749895,-2.35114100916989,2.83825607648264,-2.17557050458495,-2.13005800458495
2.94562153454251,0.541026485551579,-2.54969595899476,2.83825607648264,-2.27484797949738,-2.22093547949738
2.94082671851256,0.457937254842823,-2.73818842371475,2.83825607648264,-2.36909421185738,-2.30598171185738
2.93569177249764,0.369094211857378,-2.91587450968565,2.83825607648264,-2.45793725484282,-2.38482475484282
2.93020015416737,0.27484797949738,-3.08205297110316,2.83825607648264,-2.54102648555158,-2.45711398555158
2.92433494865809,0.175570504584946,-3.23606797749979,2.83825607648264,-2.61803398874989,-2.52252148874989
2.91807887714262,0.0716535899579933,-3.37731170200806,2.83825607648264,-2.68865585100403,-2.58074335100403
2.91141430602237,-0.0364926517965696,-3.50522672017545,2.83825607648264,-2.75261336008773,-2.63150086008773
2.90432325676996,-0.148441416869855,-3.61930820986408,2.83825607648264,-2.80965410493204,-2.67454160493204
2.89678741645133,-0.263750894630645,-3.71910594355301,2.83825607648264,-2.8595529717765,-2.7096404717765
2.88002762970886,-1.61803398874989,-3.80422606518061,2.94686175218607,-2.90211303259031,-0.940313032590307
2.88833579270395,-1.73624910536936,-3.71910594355301,2.94686175218607,-2.8595529717765,-0.953352971776503
2.89617441492114,-1.85155858313015,-3.61930820986408,2.94686175218607,-2.80965410493204,-0.958254104932039
2.90356204771508,-1.96350734820343,-3.50522672017545,2.94686175218607,-2.75261336008773,-0.955213360087727
2.91051692439879,-2.07165358995799,-3.37731170200806,2.94686175218607,-2.68865585100403,-0.94445585100403
2.91705694880407,-2.17557050458495,-3.23606797749979,2.94686175218607,-2.61803398874989,-0.926233988749894
2.92319968455325,-2.27484797949738,-3.08205297110316,2.94686175218607,-2.54102648555158,-0.900826485551578
2.92896234501361,-2.36909421185738,-2.91587450968565,2.94686175218607,-2.45793725484282,-0.868537254842823
2.93436178390562,-2.45793725484282,-2.73818842371475,2.94686175218607,-2.36909421185738,-0.829694211857377
2.93941448653699,-2.54102648555158,-2.54969595899476,2.94686175218607,-2.27484797949738,-0.784647979497379
2.94413656163443,-2.61803398874989,-2.35114100916989,2.94686175218607,-2.17557050458495,-0.733770504584946
2.94854373374572,-2.68865585100403,-2.14330717991599,2.94686175218607,-2.07165358995799,-0.677453589957993
2.95265133618499,-2.75261336008773,-1.92701469640686,2.94686175218607,-1.96350734820343,-0.61610734820343
2.95647430449454,-2.80965410493204,-1.70311716626029,2.94686175218607,-1.85155858313015,-0.550158583130145
2.9600271703973,-2.8595529717765,-1.47249821073871,2.94686175218607,-1.73624910536936,-0.480049105369356
2.96332405621412,-2.90211303259031,-1.23606797749979,2.94686175218607,-1.61803398874989,-0.406233988749894
2.96637866972119,-2.93716632225726,-0.994759548659419,2.94686175218607,-1.49737977432971,-0.32917977432971
2.96920429942298,-2.96457450145738,-0.749525258342899,2.94686175218607,-1.37476262917145,-0.249362629171449
2.97181381021716,-2.98422940262896,-0.501332934257217,2.94686175218607,-1.25066646712861,-0.167266467128609
2.9742196394281,-2.99605345685654,-0.251162078117254,2.94686175218607,-1.12558103905863,-0.0833810390586268
2.97643379318681,-3,2.44929359829471e-16,2.94686175218607,-1,0.00180000000000025
2.9784678431353,-2.99605345685654,0.251162078117254,2.94686175218607,-0.874418960941373,0.0877810390586269
2.98033292343441,-2.98422940262896,0.501332934257218,2.94686175218607,-0.749333532871391,0.174066467128609
2.9820397280547,-2.96457450145738,0.7495252583429,2.94686175218607,-0.62523737082855,0.26016262917145
2.98359850833076,-2.93716632225726,0.994759548659419,2.94686175218607,-0.502620225670291,0.34557977432971
2.98501907076007,-2.90211303259031,1.23606797749979,2.94686175218607,-0.381966011250105,0.429833988749895
2.98631077502824,-2.8595529717765,1.47249821073871,2.94686175218607,-0.263750894630644,0.512449105369356
2.98748253224325,-2.80965410493204,1.70311716626029,2.94686175218607,-0.148441416869855,0.592958583130145
2.98854280336204,-2.75261336008773,1.92701469640686,2.94686175218607,-0.0364926517965692,0.670907348203431
2.98949959779366,-2.68865585100403,2.14330717991599,2.94686175218607,0.0716535899579935,0.745853589957993
2.99036047216393,-2.61803398874989,2.35114100916989,2.94686175218607,0.175570504584947,0.817370504584947
2.9911325292272,-2.54102648555158,2.54969595899476,2.94686175218607,0.274847979497379,0.885047979497379
2.99182241691196,-2.45793725484282,2.73818842371475,2.94686175218607,0.369094211857377,0.948494211857378
2.99243632748748,-2.36909421185738,2.91587450968565,2.94686175218607,0.457937254842823,1.00733725484282
2.99297999683957,-2.27484797949738,3.08205297110316,2.94686175218607,0.541026485551579,1.06122648555158
2.99345870384461,-2.17557050458495,3.23606797749979,2.94686175218607,0.618033988749895,1.10983398874989
2.9938772698313,-2.07165358995799,3.37731170200806,2.94686175218607,0.68865585100403,1.15285585100403
2.99424005812103,-1.96350734820343,3.50522672017545,2.94686175218607,0.752613360087727,1.19001336008773
2.99455097363789,-1.85155858313015,3.61930820986408,2.94686175218607,0.809654104932039,1.22105410493204
2.99481346258085,-1.73624910536936,3.71910594355301,2.94686175218607,0.859552971776503,1.2457529717765
2.99503051215087,-1.61803398874989,3.80422606518061,2.94686175218607,0.902113032590307,1.26391303259031
2.99503051215087,-0.381966011250105,3.80422606518061,2.94686175218607,0.902113032590307,1.06391303259031
2.99481346258085,-0.263750894630643,3.71910594355301,2.94686175218607,0.859552971776503,1.0057529717765
2.99455097363789,-0.148441416869854,3.61930820986408,2.94686175218607,0.809654104932039,0.941054104932039
2.99424005812103,-0.03649265179657,3.50522672017545,2.94686175218607,0.752613360087727,0.870013360087727
2.9938772698313,0.0716535899579929,3.37731170200806,2.94686175218607,0.68865585100403,0.79285585100403
2.99345870384461,0.175570504584946,3.23606797749979,2.94686175218607,0.618033988749895,0.709833988749895
2.99297999683957,0.274847979497379,3.08205297110316,2.94686175218607,0.541026485551579,0.621226485551579
2.99243632748748,0.369094211857377,2.91587450968565,2.94686175218607,0.457937254842823,0.527337254842823
2.99182241691196,0.457937254842823,2.73818842371475,2.94686175218607,0.369094211857377,0.428494211857377
2.9911325292272,0.541026485551579,2.54969595899476,2.94686175218607,0.274847979497379,0.325047979497379
2.99036047216393,0.618033988749895,2.35114100916989,2.94686175218607,0.175570504584946,0.217370504584946
2.98949959779366,0.68865585100403,2.14330717991599,2.94686175218607,0.0716535899579933,0.105853589957993
2.98854280336204,0.752613360087727,1.92701469640686,2.94686175218607,-0.0364926517965696,-0.0090926517965696
2.98748253224325,0.809654104932039,1.70311716626029,2.94686175218607,-0.148441416869855,-0.127041416869855
2.98631077502824,0.859552971776503,1.47249821073871,2.94686175218607,-0.263750894630645,-0.247550894630645
2.98501907076007,0.902113032590307,1.23606797749979,2.94686175218607,-0.381966011250106,-0.370166011250106
2.98359850833076,0.937166322257262,0.99475954865942,2.94686175218607,-0.50262022567029,-0.49442022567029
2.9820397280547,0.964574501457377,0.7495252583429,2.94686175218607,-0.62523737082855,-0.61983737082855
2.98033292343441,0.984229402628956,0.501332934257218,2.94686175218607,-0.749333532871391,-0.745933532871391
2.9784678431353,0.996053456856543,0.251162078117254,2.94686175218607,-0.874418960941373,-0.872218960941373
2.97643379318681,1,2.44929359829471e-16,2.94686175218607,-1,-0.9982
2.9742196394281,0.996053456856543,-0.251162078117254,2.94686175218607,-1.12558103905863,-1.12338103905863
2.97181381021716,0.984229402628956,-0.501332934257217,2.94686175218607,-1.25066646712861,-1.24726646712861
2.96920429942298,0.964574501457377,-0.749525258342899,2.94686175218607,-1.37476262917145,-1.36936262917145
2.96637866972119,0.937166322257262,-0.994759548659419,2.94686175218607,-1.49737977432971,-1.48917977432971
2.96332405621412,0.902113032590307,-1.23606797749979,2.94686175218607,-1.6180339887499,-1.6062339887499
2.9600271703973,0.859552971776503,-1.47249821073871,2.94686175218607,-1.73624910536936,-1.72004910536936
2.95647430449454,0.809654104932039,-1.70311716626029,2.94686175218607,-1.85155858313015,-1.83015858313015
2.95265133618499,0.752613360087727,-1.92701469640686,2.94686175218607,-1.96350734820343,-1.93610734820343
2.94854373374572,0.68865585100403,-2.14330717991599,2.94686175218607,-2.07165358995799,-2.03745358995799
2.94413656163443,0.618033988749895,-2.35114100916989,2.94686175218607,-2.17557050458495,-2.13377050458495
2.93941448653699,0.541026485551579,-2.54969595899476,2.94686175218607,-2.27484797949738,-2.22464797949738
2.93436178390562,0.457937254842823,-2.73818842371475,2.94686175218607,-2.36909421185738,-2.30969421185738
2.92896234501361,0.369094211857378,-2.91587450968565,2.94686175218607,-2.45793725484282,-2.38853725484282
2.92319968455325,0.27484797949738,-3.08205297110316,2.94686175218607,-2.54102648555158,-2.46082648555158
2.91705694880407,0.175570504584946,-3.23606797749979,2.94686175218607,-2.61803398874989,-2.52623398874989
2.91051692439879,0.0716535899579933,-3.37731170200806,2.94686175218607,-2.68865585100403,-2.58445585100403
2.90356204771508,-0.0364926517965696,-3.50522672017545,2.94686175218607,-2.75261336008773,-2.63521336008773
2.89617441492114,-0.148441416869855,-3.61930820986408,2.94686175218607,-2.80965410493204,-2.67825410493204
2.88833579270395,-0.263750894630645,-3.71910594355301,2.94686175218607,-2.8595529717765,-2.7133529717765
2.86994339245465,-1.61803398874989,-3.80422606518061,2.99666962488591,-2.90211303259031,-0.942000532590307
2.87859264881587,-1.73624910536936,-3.71910594355301,2.99666962488591,-2.8595529717765,-0.955040471776503
2.88676565374856,-1.85155858313015,-3.61930820986408,2.99666962488591,-2.80965410493204,-0.959941604932039
2.89448086227245,-1.96350734820343,-3.50522672017545,2.99666962488591,-2.75261336008773,-0.956900860087727
2.90175641709536,-2.07165358995799,-3.37731170200806,2.99666962488591,-2.68865585100403,-0.94614335100403
2.90861013694355,-2.17557050458495,-3.23606797749979,2.99666962488591,-2.61803398874989,-0.927921488749895
2.91505950560668,-2.27484797949738,-3.08205297110316,2.99666962488591,-2.54102648555158,-0.902513985551578
2.9211216616686,-2.36909421185738,-2.91587450968565,2.99666962488591,-2.45793725484282,-0.870224754842823
2.92681338889572,-2.45793725484282,-2.73818842371475,2.99666962488591,-2.36909421185738,-0.831381711857377
2.93215110725485,-2.54102648555158,-2.54969595899476,2.99666962488591,-2.27484797949738,-0.786335479497379
2.93715086453285,-2.61803398874989,-2.35114100916989,2.99666962488591,-2.17557050458495,-0.735458004584946
2.94182832853072,-2.68865585100403,-2.14330717991599,2.99666962488591,-2.07165358995799,-0.679141089957993
2.94619877980531,-2.75261336008773,-1.92701469640686,2.99666962488591,-1.96350734820343,-0.61779484820343
2.95027710493211,-2.80965410493204,-1.70311716626029,2.99666962488591,-1.85155858313015,-0.551846083130145
2.95407779026334,-2.8595529717765,-1.47249821073871,2.99666962488591,-1.73624910536936,-0.481736605369356
2.95761491615571,-2.90211303259031,-1.23606797749979,2.99666962488591,-1.61803398874989,-0.407921488749895
2.96090215164331,-2.93716632225726,-0.994759548659419,2.99666962488591,-1.49737977432971,-0.33086727432971
2.96395274953106,-2.96457450145738,-0.749525258342899,2.99666962488591,-1.37476262917145,-0.25105012917145
2.96677954188529,-2.98422940262896,-0.501332934257217,2.99666962488591,-1.25066646712861,-0.168953967128609
2.96939493589834,-2.99605345685654,-0.251162078117254,2.99666962488591,-1.12558103905863,-0.0850685390586269
2.9718109101048,-3,2.44929359829471e-16,2.99666962488591,-1,0.000112500000000182
2.97403901092776,-2.99605345685654,0.251162078117254,2.99666962488591,-0.874418960941373,0.0860935390586268
2.97609034953403,-2.98422940262896,0.501332934257218,2.99666962488591,-0.749333532871391,0.172378967128609
2.97797559897805,-2.96457450145738,0.7495252583429,2.99666962488591,-0.62523737082855,0.25847512917145
2.97970499161489,-2.93716632225726,0.994759548659419,2.99666962488591,-0.502620225670291,0.343892274329709
2.9812883167635,-2.90211303259031,1.23606797749979,2.99666962488591,-0.381966011250105,0.428146488749895
2.98273491860218,-2.8595529717765,1.47249821073871,2.99666962488591,-0.263750894630644,0.510761605369356
2.98405369427883,-2.80965410493204,1.70311716626029,2.99666962488591,-0.148441416869855,0.591271083130145
2.98525309221946,-2.75261336008773,1.92701469640686,2.99666962488591,-0.0364926517965692,0.669219848203431
2.98634111061913,-2.68865585100403,2.14330717991599,2.99666962488591,0.0716535899579935,0.744166089957993
2.98732529610031,-2.61803398874989,2.35114100916989,2.99666962488591,0.175570504584947,0.815683004584947
2.9882127425244,-2.54102648555158,2.54969595899476,2.99666962488591,0.274847979497379,0.883360479497379
2.98901008994301,-2.45793725484282,2.73818842371475,2.99666962488591,0.369094211857377,0.946806711857378
2.98972352367626,-2.36909421185738,2.91587450968565,2.99666962488591,0.457937254842823,1.00564975484282
2.99035877350631,-2.27484797949738,3.08205297110316,2.99666962488591,0.541026485551579,1.05953898555158
2.99092111297514,-2.17557050458495,3.23606797749979,2.99666962488591,0.618033988749895,1.10814648874989
2.99141535877615,-2.07165358995799,3.37731170200806,2.99666962488591,0.68865585100403,1.15116835100403
2.99184587023037,-1.96350734820343,3.50522672017545,2.99666962488591,0.752613360087727,1.18832586008773
2.99221654883854,-1.85155858313015,3.61930820986408,2.99666962488591,0.809654104932039,1.21936660493204
2.99253083790127,-1.73624910536936,3.71910594355301,2.99666962488591,0.859552971776503,1.2440654717765
2.99279172220037,-1.61803398874989,3.80422606518061,2.99666962488591,0.902113032590307,1.26222553259031
2.99279172220037,-0.381966011250105,3.80422606518061,2.99666962488591,0.902113032590307,1.06222553259031
2.99253083790127,-0.263750894630643,3.71910594355301,2.99666962488591,0.859552971776503,1.0040654717765
2.99221654883854,-0.148441416869854,3.61930820986408,2.99666962488591,0.809654104932039,0.939366604932039
2.99184587023037,-0.03649265179657,3.50522672017545,2.99666962488591,0.752613360087727,0.868325860087727
2.99141535877615,0.0716535899579929,3.37731170200806,2.99666962488591,0.68865585100403,0.79116835100403
2.99092111297514,0.175570504584946,3.23606797749979,2.99666962488591,0.618033988749895,0.708146488749895
2.99035877350631,0.274847979497379,3.08205297110316,2.99666962488591,0.541026485551579,0.619538985551579
2.98972352367626,0.369094211857377,2.91587450968565,2.99666962488591,0.457937254842823,0.525649754842823
2.98901008994301,0.457937254842823,2.73818842371475,2.99666962488591,0.369094211857377,0.426806711857378
2.9882127425244,0.541026485551579,2.54969595899476,2.99666962488591,0.274847979497379,0.323360479497379
2.98732529610031,0.618033988749895,2.35114100916989,2.99666962488591,0.175570504584946,0.215683004584946
2.98634111061913,0.68865585100403,2.14330717991599,2.99666962488591,0.0716535899579933,0.104166089957993
2.98525309221946,0.752613360087727,1.92701469640686,2.99666962488591,-0.0364926517965696,-0.0107801517965695
2.98405369427883,0.809654104932039,1.70311716626029,2.99666962488591,-0.148441416869855,-0.128728916869855
2.98273491860218,0.859552971776503,1.47249821073871,2.99666962488591,-0.263750894630645,-0.249238394630645
2.9812883167635,0.902113032590307,1.23606797749979,2.99666962488591,-0.381966011250106,-0.371853511250106
2.97970499161489,0.937166322257262,0.99475954865942,2.99666962488591,-0.50262022567029,-0.49610772567029
2.97797559897805,0.964574501457377,0.7495252583429,2.99666962488591,-0.62523737082855,-0.62152487082855
2.97609034953403,0.984229402628956,0.501332934257218,2.99666962488591,-0.749333532871391,-0.747621032871391
2.97403901092776,0.996053456856543,0.251162078117254,2.99666962488591,-0.874418960941373,-0.873906460941373
2.9718109101048,1,2.44929359829471e-16,2.99666962488591,-1,-0.9998875
2.96939493589834,0.996053456856543,-0.251162078117254,2.99666962488591,-1.12558103905863,-1.12506853905863
2.96677954188529,0.984229402628956,-0.501332934257217,2.99666962488591,-1.25066646712861,-1.24895396712861
2.96395274953106,0.964574501457377,-0.749525258342899,2.99666962488591,-1.37476262917145,-1.37105012917145
2.96090215164331,0.937166322257262,-0.994759548659419,2.99666962488591,-1.49737977432971,-1.49086727432971
2.95761491615571,0.902113032590307,-1.23606797749979,2.99666962488591,-1.6180339887499,-1.6079214887499
2.95407779026334,0.859552971776503,-1.47249821073871,2.99666962488591,-1.73624910536936,-1.72173660536936
2.95027710493211,0.809654104932039,-1.70311716626029,2.99666962488591,-1.85155858313015,-1.83184608313015
2.94619877980531,0.752613360087727,-1.92701469640686,2.99666962488591,-1.96350734820343,-1.93779484820343
2.94182832853072,0.68865585100403,-2.14330717991599,2.99666962488591,-2.07165358995799,-2.03914108995799
2.93715086453285,0.618033988749895,-2.35114100916989,2.99666962488591,-2.17557050458495,-2.13545800458495
2.93215110725485,0.541026485551579,-2.54969595899476,2.99666962488591,-2.27484797949738,-2.22633547949738
2.92681338889572,0.457937254842823,-2.73818842371475,2.99666962488591,-2.36909421185738,-2.31138171185738
2.9211216616686,0.369094211857378,-2.91587450968565,2.99666962488591,-2.45793725484282,-2.39022475484282
2.91505950560668,0.27484797949738,-3.08205297110316,2.99666962488591,-2.54102648555158,-2.46251398555158
2.90861013694355,0.175570504584946,-3.23606797749979,2.99666962488591,-2.61803398874989,-2.52792148874989
2.90175641709536,0.0716535899579933,-3.37731170200806,2.99666962488591,-2.68865585100403,-2.58614335100403
2.89448086227245,-0.0364926517965696,-3.50522672017545,2.99666962488591,-2.75261336008773,-2.63690086008773
2.88676565374855,-0.148441416869855,-3.61930820986408,2.99666962488591,-2.80965410493204,-2.67994160493204
2.87859264881587,-0.263750894630645,-3.71910594355301,2.99666962488591,-2.8595529717765,-2.7150404717765
2.85842061911409,-1.61803398874989,-3.80422606518061,2.98668589380924,-2.90211303259031,-0.941663032590307
2.86744277599948,-1.73624910536936,-3.71910594355301,2.98668589380924,-2.8595529717765,-0.954702971776503
2.87598139381842,-1.85155858313015,-3.61930820986408,2.98668589380924,-2.80965410493204,-0.959604104932039
2.88405481894174,-1.96350734820343,-3.50522672017545,2.98668589380924,-2.75261336008773,-0.956563360087727
2.8916810917652,-2.07165358995799,-3.37731170200806,2.98668589380924,-2.68865585100403,-0.94580585100403
2.89887793478946,-2.17557050458495,-3.23606797749979,2.98668589380924,-2.61803398874989,-0.927583988749894
2.90566274141779,-2.27484797949738,-3.08205297110316,2.98668589380924,-2.54102648555158,-0.902176485551578
2.91205256544318,-2.36909421185738,-2.91587450968565,2.98668589380924,-2.45793725484282,-0.869887254842822
2.91806411119695,-2.45793725484282,-2.73818842371475,2.98668589380924,-2.36909421185738,-0.831044211857377
2.92371372433082,-2.54102648555158,-2.54969595899476,2.98668589380924,-2.27484797949738,-0.785997979497379
2.92901738320506,-2.61803398874989,-2.35114100916989,2.98668589380924,-2.17557050458495,-0.735120504584946
2.93399069085573,-2.68865585100403,-2.14330717991599,2.98668589380924,-2.07165358995799,-0.678803589957993
2.93864886751406,-2.75261336008773,-1.92701469640686,2.98668589380924,-1.96350734820343,-0.61745734820343
2.94300674365201,-2.80965410493204,-1.70311716626029,2.98668589380924,-1.85155858313015,-0.551508583130145
2.94707875352795,-2.8595529717765,-1.47249821073871,2.98668589380924,-1.73624910536936,-0.481399105369356
2.95087892920756,-2.90211303259031,-1.23606797749979,2.98668589380924,-1.61803398874989,-0.407583988749894
2.9544208950349,-2.93716632225726,-0.994759548659419,2.98668589380924,-1.49737977432971,-0.33052977432971
2.95771786252977,-2.96457450145738,-0.749525258342899,2.98668589380924,-1.37476262917145,-0.250712629171449
2.96078262568776,-2.98422940262896,-0.501332934257217,2.98668589380924,-1.25066646712861,-0.168616467128609
2.96362755666005,-2.99605345685654,-0.251162078117254,2.98668589380924,-1.12558103905863,-0.0847310390586268
2.96626460179072,-3,2.44929359829471e-16,2.98668589380924,-1,0.000450000000000284
2.96870527799005,-2.99605345685654,0.251162078117254,2.98668589380924,-0.874418960941373,0.0864310390586269
2.97096066942276,-2.98422940262896,0.501332934257218,2.98668589380924,-0.749333532871391,0.172716467128609
2.9730414244911,-2.96457450145738,0.7495252583429,2.98668589380924,-0.62523737082855,0.25881262917145
2.97495775309317,-2.93716632225726,0.994759548659419,2.98668589380924,-0.502620225670291,0.34422977432971
2.97671942413784,-2.90211303259031,1.23606797749979,2.98668589380924,-0.381966011250105,0.428483988749895
2.97833576329805,-2.8595529717765,1.47249821073871,2.98668589380924,-0.263750894630644,0.511099105369356
2.97981565098538,-2.80965410493204,1.70311716626029,2.98668589380924,-0.148441416869855,0.591608583130145
2.98116752052919,-2.75261336008773,1.92701469640686,2.98668589380924,-0.0364926517965692,0.669557348203431
2.98239935654474,-2.68865585100403,2.14330717991599,2.98668589380924,0.0716535899579935,0.744503589957993
2.98351869347513,-2.61803398874989,2.35114100916989,2.98668589380924,0.175570504584947,0.816020504584947
2.98453261429295,-2.54102648555158,2.54969595899476,2.98668589380924,0.274847979497379,0.883697979497379
2.98544774934825,-2.45793725484282,2.73818842371475,2.98668589380924,0.369094211857377,0.947144211857377
2.98627027535006,-2.36909421185738,2.91587450968565,2.98668589380924,0.457937254842823,1.00598725484282
2.98700591446986,-2.27484797949738,3.08205297110316,2.98668589380924,0.541026485551579,1.05987648555158
2.9876599335557,-2.17557050458495,3.23606797749979,2.98668589380924,0.618033988749895,1.10848398874989
2.98823714344699,-2.07165358995799,3.37731170200806,2.98668589380924,0.68865585100403,1.15150585100403
2.98874189838045,-1.96350734820343,3.50522672017545,2.98668589380924,0.752613360087727,1.18866336008773
2.98917809547852,-1.85155858313015,3.61930820986408,2.98668589380924,0.809654104932039,1.21970410493204
2.98954917431269,-1.73624910536936,3.71910594355301,2.98668589380924,0.859552971776503,1.2444029717765
2.9898581165345,-1.61803398874989,3.80422606518061,2.98668589380924,0.902113032590307,1.26256303259031
2.9898581165345,-0.381966011250105,3.80422606518061,2.98668589380924,0.902113032590307,1.06256303259031
2.98954917431269,-0.263750894630643,3.71910594355301,2.98668589380924,0.859552971776503,1.0044029717765
2.98917809547852,-0.148441416869854,3.61930820986408,2.98668589380924,0.809654104932039,0.939704104932039
2.98874189838045,-0.03649265179657,3.50522672017545,2.98668589380924,0.752613360087727,0.868663360087727
2.98823714344699,0.0716535899579929,3.37731170200806,2.98668589380924,0.68865585100403,0.79150585100403
2.9876599335557,0.175570504584946,3.23606797749979,2.98668589380924,0.618033988749895,0.708483988749895
2.98700591446986,0.274847979497379,3.08205297110316,2.98668589380924,0.541026485551579,0.619876485551579
2.98627027535006,0.369094211857377,2.91587450968565,2.98668589380924,0.457937254842823,0.525987254842823
2.98544774934825,0.457937254842823,2.73818842371475,2.98668589380924,0.369094211857377,0.427144211857377
2.98453261429295,0.541026485551579,2.54969595899476,2.98668589380924,0.274847979497379,0.323697979497379
2.98351869347513,0.618033988749895,2.35114100916989,2.98668589380924,0.175570504584946,0.216020504584946
2.98239935654474,0.68865585100403,2.14330717991599,2.98668589380924,0.0716535899579933,0.104503589957993
2.98116752052919,0.752613360087727,1.92701469640686,2.98668589380924,-0.0364926517965696,-0.0104426517965696
2.97981565098538,0.809654104932039,1.70311716626029,2.98668589380924,-0.148441416869855,-0.128391416869855
2.97833576329805,0.859552971776503,1.47249821073871,2.98668589380924,-0.263750894630645,-0.248900894630645
2.97671942413784,0.902113032590307,1.23606797749979,2.98668589380924,-0.381966011250106,-0.371516011250106
2.97495775309317,0.937166322257262,0.99475954865942,2.98668589380924,-0.50262022567029,-0.49577022567029
2.9730414244911,0.964574501457377,0.7495252583429,2.98668589380924,-0.62523737082855,-0.62118737082855
2.97096066942276,0.984229402628956,0.501332934257218,2.98668589380924,-0.749333532871391,-0.747283532871391
2.96870527799005,0.996053456856543,0.251162078117254,2.98668589380924,-0.874418960941373,-0.873568960941373
2.96626460179072,1,2.44929359829471e-16,2.98668589380924,-1,-0.99955
2.96362755666005,0.996053456856543,-0.251162078117254,2.98668589380924,-1.12558103905863,-1.12473103905863
2.96078262568776,0.984229402628956,-0.501332934257217,2.98668589380924,-1.25066646712861,-1.24861646712861
